id_register|external_id|nit|namegooglemaps|name_register|complexity|services|accreditationcode|lat|lng|departmentid|departmentname|municipalityid|municipalityname|localityid|localityname|service_level|camas|quirofano|ambulancias
558|901326028-1|901326028|Perfect Clinic ecoimagen|Perfect Clinic|0|cx urológica, cx tórax, cx vascular, cx angiológica, cx otorrinolaringología, cx ortopédica, cx ginecológica, cx general, cx cabeza, cx cuello, cx plástica, cx estética|5400102910|7.892758345718986|-72.4915077982712|54|Norte de Santander|54001|San José de Cúcuta|||2|22|4|0
255|901541935-1|901541935|Body Institute|Bodyinstitute|0|cx general, cx ginecológica, cx otorrinolaringología, cx otras cxs|1100139765|4.679119486879289|-74.04668013644728|11|Bogotá D.C.|11001|Bogotá D.C.|1100102|Chapinero|1|0|8|0
609|901241255-1|901241255|CLINISPORTS DE COLOMBIA SAS|Clinisports de Colombia S.A.S.|2|cx oftalmológica, cx plástica, cx estética, cx ortopédica|6800170172|7.110784954875528|-73.1110530100441|68|Santander|68001|Bucaramanga|||2|0|2|1
314|891855039-1|891855039|Hospital Regional De Sogamoso|Hospital Regional de Sogamoso Empresa Social del Estado|2|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oral, cx pediátrica, cx vascular, cx angiológica, cx plástica, cx estética, cx dermatológica, cx urológica|1575900798|5.713510638256742|-72.93111536811632|15|Boyacá|15759|Sogamoso|||3|161|9|6
136|800179966-1|800179966|Clínica Reina Catalina, Sede Baranoa|Clínica Reina Catalina Baranoa|1|cx oncológica, cx pediátrica, cx urológica, cx otras cxs, cx oncológica pediátrica, cx mano, cx mama, cx tumores de tejidos blandos, cx plástica oncológica, cx ortopédica, cx ginecológica, cx general|807802100|10.807828939987235|-74.91604813586802|08|Atlántico|08078|Baranoa|||3|357|9|2
774|900142282-1|900142282|Fundacion Clinica Leticia|Fundación Clínica Leticia|2|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx gastrointestinal, cx otorrinolaringología, cx dermatológica, cx urología|9100100069|-4.216814029929684|-69.93726759748398|91|Amazonas|91001|Leticia|||2|39|4|1
641|892200273-1|892200273|Clinica Las Peñitas|Clínica Las Peñitas Sede Hospitalaria|2|cx plástica, cx estética, cx oral, cx oncológica, cx otorrinolaringología, cx oftalmológica, cx cabeza, cx cuello, cx vascular, cx angiológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx urológica, cx mama, cx tumores tejidos blandos, cx neurocirugía|7000100537|9.302757531147142|-75.388549995347|70|Sucre|70001|Sincelejo|||2|68|5|3
420|890680025-1|890680025|Hospital San Rafael|Empresa Social del Estado Hospital San Rafael de Fusagasugá|2|neurocirugía, cx dermatológica, cx urológica, cx plástica, cx estética, cx oral, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|2529000036|4.333364599102096|-74.37094312063512|25|Cundinamarca|25290|Fusagasugá|||2|145|10|7
417|900529056-1|900529056|Clínica Medifaca|Medifaca IPS S.A.S.|1|neurocirugía, cx urológica, cx ortopédica, cx general, cx cardiovascular, cx vascular, cx angiológica, cx gastrointestinal, cx maxilofacial|2526902697|4.819573395709|-74.35756868602301|25|Cundinamarca|25269|Facatativá|||3|82|6|1
330|810000913-1|810000913|Hospital San Félix La Dorada|E.S.E. Hospital San Félix|2|cx gastrointestinal, cx urológica, cx oral, cx oftalmológica, cx ortopédica, cx ginecológica, cx general, cx plástica, cx estética|1738000519|5.450818931768424|-74.66409760290912|17|Caldas|17380|La Dorada|||2|101|10|4
434|832004115-1|832004115|Unidad Medica Orluz Clinica San Luis|Clínica San Luis|2|cx dermatológica, cx urológica, cx oral, cx otorrinolaringológica, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|2584300108|5.307011886997111|-73.81596443286014|25|Cundinamarca|25843|Villa de San Diego de Ubaté|||2|0|3|0
736|890303461-2|890303461|Hospital Universitario del Valle Evaristo García Sede Cartago|Hospital Universitario del Valle Evaristo García E.S.E. Sede Cartago|0|cx vascular, cx angiológica, cx gastrointestinal, cx dermatológica, cx urológica, cx otorrinolaringología, cx general, cx ginecológica, cx maxilofacial, cx ortopédica|7614713470|4.751603419313227|-75.90359069831736|76|Valle del Cauca|76147|Cartago|||3|81|5|2
73|901273698-1|901273698|CLINICA ACTIVECARE SAS|Clínica Activecare|2|cx plástica, cx estética, cx otorrinolaringología, cx ginecológica, cx general, cx ortopédica|526618663|6.182100253692157|-75.57998873926789|05|Antioquia|05266|Envigado|||2|0|3|0
103|802016761-1|802016761|CLINICA JALLER (Alta Complejidad)|Clínica Jaller S.A.S.|1|neurocirugía, cx general, cx maxilofacial, cx ortopédica, cx otorrinolaringológica, cx plástica, cx estética|800100118|10.993998188650178|-74.7948293327532|08|Atlántico|08001|Barranquilla|||3|40|5|4
288|901031682-1|901031682|Clínica De La Mujer Cartagena|Clínica de La Mujer Cartagena IPS|2|cx mano, cx tórax, cx ortopédica, cx neurocirugía, cx general, cx ginecológica, cx oftalmológica, cx urológica, cx plástica, cx estética, cx gastrointestinal, cx pediátrica|1300103141|10.411042289702516|-75.53613529541818|13|Bolívar|13001|Cartagena de Indias|||2|72|6|0
591|900743259-1|900743259|Clinica OAT|Clínica Oat|2|cx general, cx maxilofacial, cx oftalmológica, cx otorrinolaringología, cx oral, cx plástica, cx estética, cx dermatológica, cx vascular, cx angiológica|6600102111|4.803489669258103|-75.68430130350818|66|Risaralda|66001|Pereira|||2|0|5|0
9|800168083-1|800168083|Coopsana IPS, Sede Spazio|Cooperativa Antioqueña de Salud Sede Spazio|0|cx otorrinolaringología, cx general, cx plástica, cx estética, cx dermatológica, cx ortopédica|500104347|6.239047182685356|-75.59939137807866|05|Antioquia|05001|Medellín|||2|0|11|0
502|819002025-1|819002025|ESE Hospital Santander Herrera|E.S.E. Hospital Santander Herrera de Pivijay|2|cx ortopédica, cx ginecológica, cx general|4755100064|10.459157978485218|-74.61761306898423|47|Magdalena|47551|Pivijay|||3|41|6|3
425|860020283-1|860020283|E.S.E. Hospital San José de Guaduas|Empresa Social del Estado Hospital San José de Guaduas|2|cx ginecológica, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx urológica, cx maxilofacial, cx general, cx dermatológica|2532000074|5.070776745885852|-74.60158753464276|25|Cundinamarca|25320|Guaduas|||2|20|5|7
587|900191332-1|900191332|Centro Médico Prevenimos|Centro Médico Prevenimos S.A.|2|cx plástica, cx estética, cx otorrinolaringología, cx maxilofacial, cx ginecológica, cx general, cx oftalmológica|6600101581|4.8088902120775225|-75.68708657968855|66|Risaralda|66001|Pereira|||2|0|2|0
738|901403201-1|901403201|Servicios Óptimos en Salud IPS|Servicios Óptimos En Salud S.A.S. Cartago|0|cx urológica, cx vascular, cx angiológica, cx gastrointestinal, cx plástica, cx estética, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx general|7683412647|4.749874524351586|-75.90936941182207|76|Valle del Cauca|76147|Cartago|||2|8|3|1
298|820001181-1|820001181|Asorsalud|Asorsalud Sm Ltda.|2|cx general, cx ortopédica, cx otorrinolaringológica|1500100294|5.555010271030024|-73.3508360772187|15|Boyacá|15001|Tunja|||2|0|3|0
498|891780008-1|891780008|Hospital San Rafael De Fundación|E.S.E. Hospital San Rafael|2|cx general, cx ginecológica, cx ortopédica|4728800091|10.51383857416534|-74.18236003789706|47|Magdalena|47288|Fundación|||2|79|5|2
671|890700666-1|890700666|Hospital San Juan De Dios de Honda E.S.E.|Hospital San Juan de Dios Honda Empresa Social del Estado - (733490092601)|2|cx dermatológica, cx mano, cx otorrinolaringología, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx oral, cx urológica|7334900926|5.1992399147700965|-74.75084414834289|73|Tolima|73349|Honda|||2|77|7|5
390|900192459-1|900192459|Promosalud IPS|Promosalud Sede Quirúrgica|2|cx mama, cx tumores tejidos blandos, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx dermatológica, cx gastrointestinal, cx neurocirugía|2300101227|8.75214859521082|-75.8827396285672|23|Córdoba|23001|Montería|||2|0|3|0
643|900073857-1|900073857|Fundación Clínica Integral Sincelejo|Fundación Clínica Integral Sincelejo|1|cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|7000100801|9.30441809833842|-75.39193806664595|70|Sucre|70001|Sincelejo|||3|51|4|0
100|802000774-1|802000774|Clínica Altos de San Vicente|Clínica Altos de San Vicente|1|neurocirugía, cx mano, cx urológica, cx plástica, cx estética, cx otorrinolaringológica, cx ortopédica, cx maxilofacial, cx general, cx tórax, cx vascular, cx angiológica|800101344|11.004875435524845|-74.82162482176349|08|Atlántico|08001|Barranquilla|||3|66|9|13
148|800003765-1|800003765|UMEQ Calle100|Virrey Solís IPS Sa Umeq Calle 100|2|cx urológica, cx plástica, cx estética, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|1100109523|4.686565397478874|-74.06059060182486|11|Bogotá D.C.|11001|Bogotá D.C.|1100112|Barrios Unidos|2|56|22|0
357|892399994-1|892399994|Hospital Rosario Pumarejo De López|Hospital Rosario Pumarejo de López|1|cx tórax, cx neurocirugía, cx dermatológica, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oncológica, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología|2000100431|10.46910006885733|-73.25473123303443|20|Cesar|20001|Valledupar|||3|269|15|5
501|900558281-1|900558281|Clinica General Del Norte|Meddyz del Norte IPS|3|cx general, cx ginecológica, cx ortopédica|4731815712|9.148430083177209|-74.2254023999125|47|Magdalena|47318|Guamal|||2|18|3|0
431|900110940-1|900110940|Complejo Hospitalario San Luis Medical Center|San Luis Medical Center|2|cx urológica, cx maxilofacial, cx neurocirugía, cx tórax, cx mano, cx plástica, cx estética, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|2575401915|4.581903784721273|-74.21285346668061|25|Cundinamarca|25754|Soacha|||2|37|4|0
134|901549486-1|901549486|Vital health service Ips|Vital Health Services IPS S.A.S.|0|cx general, cx ortopédica|800105167|10.990976029466909|-74.81040687642212|08|Atlántico|08001|Barranquilla|||1|0|0|0
497|900217463-1|900217463|Sanasalud I.P.S S.A.S.|Clínica Sanasalud IPS|2|cx general, cx ortopédica, cx cardiovascular, cx otorrinolaringología|4755501838|8.99248675980801|-73.97011575465736|47|Magdalena|47245|El Banco|||2|4|3|0
650|800191643-1|800191643|E.S.E HOSPITAL REGIONAL DE SEGUNDO NIVEL DE SAN MARCOS|E.S.E. Hospital Regional II Nivel de San Marcos|2|cx general, cx otras cxs, cx dermatológica, cx ginecológica, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx urológica|7070800331|8.664053610222613|-75.13472082180456|70|Sucre|70708|San Marcos|||1|0|0|0
506|800162035-1|800162035|Servimedicos|Clínica Centauros I.P.S.|2|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx neurocirugía, cx mano, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oral, cx otorrinolaringología, cx oftalmológica|5000100115|4.142268817437598|-73.64029695970503|50|Meta|50001|Villavicencio|||2|142|5|3
372|900345765-1|900345765|CLINICA CODAZZI SERMULTISALUD|Clínica Codazzi Gold|2|cx tórax, cx mama, cx tumores tejidos blandos, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx urológica, cx plástica, cx estética, cx pediátrica, cx neurocirugía|2000101346|10.034394333868445|-73.23102398223246|20|Cesar|20013|Agustín Codazzi|||2|81|6|4
719|900922290-1|900922290|Salud Integra Ips|Salud Integra IPS S.A.S. Rio Cauca|0|cx general, cx gastrointestinal, cx urológica, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx plástica, cx estética|7600110473|3.4679074313619087|-76.5238256666329|76|Valle del Cauca|76001|Cali|||2|0|0|0
468|900139859-1|900139859|Fundacion Vida Con Amor Ips|Fundación Vida Con Amor|0|cx vascular, cx angiológica, cx oftalmológica, cx gastrointestinal, cx dermatológica, cx mano, cx otras cxs, cx urológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx ortopédica, cx ginecológica, cx general|4443000739|11.37720259348561|-72.23345497554617|44|La Guajira|44430|Maicao|||2|6|3|0
645|900513306-1|900513306|FUNDACION MARIA REINA|Fundación María Reina|1|cx ortopédica|7000101378|9.298441735784966|-75.39363012607137|70|Sucre|70001|Sincelejo|||1|0|0|0
648|890480113-1|890480113|Hospital Nuestra Señora de las Mercedes|Hospital Regional II Nivel Nuestra Señora de Las Mercedes de Corozal E.S.E.|2|cx general, cx ginecológica, cx ortopédica, cx oftalmológica, cx pediátrica, cx urológica, cx otorrinolaringología|7021500380|9.320778873164969|-75.28845300804274|70|Sucre|70215|Corozal|||1|0|0|0
629|900357414-1|900357414|Fundación Avanzar Fos|Fundación Avanzar Fos Sede Piedecuesta|0|cx general|6854703671|7.070787873329211|-73.1131064300106|68|Santander|68547|Piedecuesta|||2|2|1|0
541|900077584-1|900077584|Hospital San Jose|Red Medicron IPS - Hospital San José de Tuquerres|2|cx ortopédica, cx ginecológica, cx general|5283801213|1.0821127112023836|-77.61519444537684|52|Nariño|52838|Túquerres|||2|40|3|1
423|860007336-5|860007336|Clínica Colsubsidio Girardot|Clínica Colsubsidio Girardot|2|neurocirugía, cx urológica, cx plástica, cx estética, cx otorrinolaringología, cx vascular, cx angiológica, cx ortopédica, cx ginecológica, cx general|2530700208|4.296665623883847|-74.80343867014477|25|Cundinamarca|25307|Girardot|||2|103|10|0
5|800058016-1|800058016|Unidad Hospitalaria Nuevo Occidente Metrosalud|Unidad Hospitalaria Nuevo Occidente|2|cx ginecológica|500102178|6.281196734519334|-75.61280101015168|05|Antioquia|05001|Medellín|||2|53|5|2
6|800058016-2|800058016|Metrosalud - Unidad Hospitalaria Belén|Unidad Hospitalaria de Belén Héctor Abad Gómez|2|cx urológica, cx ortopédica, cx general|500102178|6.229164316646731|-75.59827735779197|05|Antioquia|05001|Medellín|||2|53|5|2
7|800067065-1|800067065|Clínica Las Américas sede sur|Clínica Las Américas|2|neurocirugía, cx de la mano, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oral, cx de tórax, cx oncológica, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cardiovascular, cx de cabeza, cx cuello, cx de mama, cx tumores tejidos blandos|500102126|6.178735755814528|-75.58373186925999|05|Antioquia|05001|Medellín|||3|262|15|0
26|890905843-1|890905843|Clinica Rosario Villa Hermosa Urgencias|Clínica El Rosario Sede Centro|1|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx plástica, cx estética, cx urológica, cx neurocirugía|500102092|6.255389163710516|-75.55624920406696|05|Antioquia|05001|Medellín|||3|150|12|0
27|890905843-2|890905843|Clínica El Rosario - Poblado|Clínica El Rosario Sede El Tesoro|1|cx tórax, cx neurocirugía, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oncológica, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cardiovascular, cx cabeza, cx cuello|500102092|6.193934759283139|-75.55736155291557|05|Antioquia|05001|Medellín|||3|150|12|0
28|890911816-1|890911816|Clínica Medellín Sede Occidente|Clínica Medellín Occidente|2|de cabeza, cx cuello, cx cardiovascular, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx oncológica, cx oral, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otras cxs, cx mano, cx de mama, cx tumores tejidos blandos, cx dermatológica, cx de tórax, cx gastrointestinal, cx neurocirugía|500102172|6.232845530012286|-75.58434310291331|05|Antioquia|05001|Medellín|||2|159|31|0
29|890911816-2|890911816|Clínica Medellín Sede El Poblado|Clínica Medellín Poblado|2|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx plástica, cx estética, cx urológica, cx de la mano, cx de mama, cx tumores tejidos blandos, cx dermatológica, cx gastrointestinal|500102172|6.206828073910518|-75.57124309846765|05|Antioquia|05001|Medellín|||2|159|31|0
46|900438216-1|900438216|Clínica Genezen|Clínica Genezen S.A.S.|0|clínica dermatológica, cx general, cx ginecológica, cx ortopédica, cx de mama, cx tumores tejidos blandos, cx urológica, cx otorrinolaringológica, cx vascular, cx angiológica, cx plástica, cx estética|500111919|6.191537199908636|-75.5799238444711|05|Antioquia|05001|Medellín|||2|63|4|1
56|900699359-1|900699359|Neuromédica IPS Rionegro|Neuromédica Rionegro|2|cx general, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otras cxs, cx neurocirugía, cx de cabeza, cx cuello|500114294|6.140091467622188|-75.37888341078576|05|Antioquia|05615|Rionegro|||2|14|7|0
68|800067065-2|800067065|Clínica Las Américas Auna|Clínica Las Américas Auna - Sede Sur|0|ginecológica, cx urológica, cx plástica, cx estética, cx ortopédica, cx general, cx oncológica, cx pediátrica, cx neurocirugía, cx vascular, cx angiológica|500102126|6.214012744137268|-75.5946677108424|05|Antioquia|05266|Envigado|||3|262|15|0
78|900438216-2|900438216|Hospital de Puerto Berrio - Clinica Genezen|Clínica Genezen Sede Puerto Berrío|0|clínica urológica, cx otorrinolaringológica, cx dermatológica, cx ortopédica, cx ginecológica, cx general|500111919|6.488707707033675|-74.40424341911705|05|Antioquia|05579|Puerto Berrío|||2|63|4|1
80|900699359-2|900699359|Neuromedica IPS Sabaneta|Neuromédica Mayorca|2|cx plástica, cx estética, cx otorrinolaringología, cx vascular, cx angiológica, cx urológica, cx ortopédica, cx oftalmológica, cx general, cx de mama, cx tumores tejidos blandos|500114294|6.160166529862376|-75.60508211631037|05|Antioquia|05631|Sabaneta|||2|14|7|0
95|800149384-1|800149384|Clínica El Carmen EPS Sanitas|Clínica El Carmen|0|cx tórax, cx mama, cx tumores de tejidos blandos, cx oncológica, cx neurocirugía, cx mano, cx cabeza, cx cuello, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx plástica, cx estética, cx urológica|800101374|10.985183550761688|-74.80987335022702|08|Atlántico|08001|Barranquilla|||3|75|7|0
96|800149384-2|800149384|Clinica Iberoamerica|Clínica Iberoamérica|1|cx otorrinolaringológica, cx vascular, cx angiológica, cx maxilofacial, cx general, cx oftalmológica, cx neurocirugía, cx tórax, cx urológica, cx plástica, cx estética, cx pediátrica, cx ortopédica, cx ginecológica, cx cardiovascular, cx cabeza, cx cuello|800101374|11.005511437000468|-74.8205215843762|08|Atlántico|08001|Barranquilla|||3|75|7|0
110|890102768-1|890102768|Clínica General Del Norte Sede Hospitalaria Dos|Clínica General del Norte Sede Hospitalaria 2|0|cx gastrointestinal, cx tórax, cx urológica, cx plástica, cx estética, cx ortopédica, cx general|800100037|10.991834510779826|-74.79353615495019|08|Atlántico|08001|Barranquilla|||2|410|21|6
111|890102768-2|890102768|Organizacion Clinica General del Norte|Organización Clínica General del Norte S.A.|1|neurocirugía, cx plástica oncológica, cx gastrointestinal, cx tórax, cx dermatológica, cx mama, cx tumores tejidos blandos, cx mano, cx oncológica pediátrica, cx endovascular neurológica, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oral, cx oncológica, cx otorrinolaringológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cardiovascular, cx cabeza, cx cuello|800100037|11.003944263622737|-74.81958183836898|08|Atlántico|08001|Barranquilla|||2|410|21|6
129|901139193-1|901139193|Camino Suroccidente|Mired Barranquilla Camino Sur Occidente|2|cx plástica, cx estética, cx ortopédica, cx maxilofacial|800104454|10.962956452403672|-74.83947341946782|08|Atlántico|08001|Barranquilla|||2|114|10|6
130|901139193-2|901139193|Camino Universitario Distrital Adelita de Char|Mired Barranquilla Camino Universitario Distrital Adelita de Char|2|neurocirugía, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|800104454|10.965154826668478|-74.79795937490105|08|Atlántico|08001|Barranquilla|||2|114|10|6
155|800149384-3|800149384|Clinica Infantil Santa Maria del Lago - Colsanitas|Clínica Infantil Santa María del Lago|2|cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx general, cx pediátrica, cx plástica, cx estética, cx urológica, cx gastrointestinal, cx neurocirugía|1100109186|4.692296265865653|-74.0980832655579|11|Bogotá D.C.|11001|Bogotá D.C.|1100110|Engativá|3|286|12|0
156|800149384-4|800149384|Clínica Reina Sofía Pediátrica y Mujer|Clínica Reina Sofia Pediátrica Y Mujer|2|cx cabeza, cx cuello, cx mano, cx oncológica, cx neurocirugía, cx gastrointestinal, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx mama, cx tumores tejidos blandos, cx dermatológica|1100109186|4.706486734767949|-74.05090403083918|11|Bogotá D.C.|11001|Bogotá D.C.|1100101|Usaquén|3|286|12|0
157|800149384-5|800149384|Centro Medico Sanitas|Centro Médico Puente Aranda|2|cx gastrointestinal, cx urológica, cx mano, cx mama, cx tumores tejidos blandos, cx dermatológica, cx general, cx ginecológica, cx ortopédica, cx pediátrica, cx gastrointestinal|1100109186|4.634125692982733|-74.11254877372549|11|Bogotá D.C.|11001|Bogotá D.C.|1100116|Puente Aranda|3|286|12|0
158|800149384-6|800149384|Clínica Reina Sofia|Clínica Reina Sofia|1|cx gastrointestinal, cx neurocirugía, cx tórax, cx dermatológica, cx mama, cx tumores tejidos blandos, cx oncológica, cx gastrointestinal, cx mano, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oncológica, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cabeza, cx cuello|1100109186|4.70691276552089|-74.05198997080508|11|Bogotá D.C.|11001|Bogotá D.C.|1100101|Usaquén|3|286|12|0
159|800149384-7|800149384|Colsanitas Medicina Avanzada 125|Clínica Reina Sofia Medicina Avanzada 125|0|cx mano, cx urológica, cx plástica, cx estética, cx otorrinolaringología, cx ginecológica, cx maxilofacial, cx ortopédica, cx mama, cx tumores tejidos blandos, cx plástica oncológica, cx maxilofacial|1100109186|4.70456541913689|-74.0504919291778|11|Bogotá D.C.|11001|Bogotá D.C.|1100101|Usaquén|3|286|12|0
160|800149384-8|800149384|Clínica Universitaria Colombia|Clínica Universitaria Colombia|1|cx cabeza, cx cuello, cx cardiovascular, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx oncológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otras cxs, cx mano, cx mama, cx tumores tejidos blandos, cx tórax, cx gastrointestinal, cx plástica oncológica, cx neurocirugía|1100109186|4.648190895677362|-74.10622197080231|11|Bogotá D.C.|11001|Bogotá D.C.|1100113|Teusaquillo|3|286|12|0
165|800227072-1|800227072|Clínica Materno Infantil Eusalud|Clínica Materno Infantil Eusalud|2|cx general, cx ginecológica, cx oftalmológica, cx pediátrica|1100108222|4.642493103460875|-74.06875977080995|11|Bogotá D.C.|11001|Bogotá D.C.|1100113|Teusaquillo|2|52|1|0
166|800227072-2|800227072|Clínica Traumatología y Ortopedia Eusalud|Eusalud Clínica de Traumatología Y Ortopedia|2|cx general, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx plástica, cx estética, cx urológica, cx mano, cx neurocirugía|1100108222|4.6276282037710414|-74.1449911413587|11|Bogotá D.C.|11001|Bogotá D.C.|1100108|Kennedy|2|52|1|0
180|830507718-1|830507718|Clínica Medical S.A.S Sede Santa Juliana|Clínica Medical S.A.S.|2|neurocirugía, cx mano, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx general|1100122150|4.592807598432202|-74.08996216363073|11|Bogotá D.C.|11001|Bogotá D.C.|1100114|Los Mártires|2|158|10|0
181|830507718-2|830507718|Clínica Medical Sede Norte|Clínica Medical S.A.S. Sede Norte|0|cx ortopédica, cx otorrinolaringología, cx mano|1100122150|4.682677508315564|-74.05836949820933|11|Bogotá D.C.|11001|Bogotá D.C.|1100112|Barrios Unidos|2|158|10|0
185|860007336-1|860007336|Clínica Colsubsidio Calle 127 oncología|Colsubsidio Clínica 127|1|cx vascular, cx angiológica, cx urológica, cx otras cxs, cx mama, cx tumores tejidos blandos, cx tórax, cx maxilofacial, cx otorrinolaringología, cx neurocirugía, cx ginecológica, cx general, cx cabeza, cx cuello|1100108171|4.703952553243483|-74.04423288583504|11|Bogotá D.C.|11001|Bogotá D.C.|1100101|Usaquén|3|178|11|0
186|860007336-2|860007336|Clinica Colsubsidio Ciudad Roma|Clínica Colsubsidio Ciudad Roma|2|cx ortopédica, cx urológica, cx plástica, cx estética, cx general, cx tórax, cx neurocirugía, cx cabeza, cx cuello, cx ginecológica|1100108171|4.615206288069383|-74.17244620622692|11|Bogotá D.C.|11001|Bogotá D.C.|1100108|Kennedy|3|178|11|0
187|860007336-3|860007336|Clínica Infantil Colsubsidio|Clínica Infantil Colsubsidio|1|neurocirugía, cx urológica, cx mano, cx plástica, cx estética, cx oral, cx oncológica, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cardiovascular, cx cabeza, cx cuello|1100108171|4.652268002379629|-74.06095451577245|11|Bogotá D.C.|11001|Bogotá D.C.|1100102|Chapinero|3|178|11|0
188|860007336-4|860007336|Colsubsidio Clínica Calle 100|Clínica Colsubsidio Calle 100|2|cx endovascular neurológica, cx tórax, cx neurocirugía, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx general, cx cardiovascular|1100108171|4.686214969329195|-74.0567466582241|11|Bogotá D.C.|11001|Bogotá D.C.|1100102|Chapinero|3|178|11|0
191|860013570-1|860013570|Clínica Cafam Calle 93|Centro de Atención En Salud Cafam Clínica Calle 93|1|cx otorrinolaringología, cx neurocirugía, cx vascular, cx angiológica, cx cardiovascular, cx urológica, cx mano, cx tórax, cx ortopédica, cx general, cx cabeza, cx cuello|1100105597|4.679203904008197|-74.05717473918122|11|Bogotá D.C.|11001|Bogotá D.C.|1100102|Chapinero|3|88|9|0
192|860013570-2|860013570|Clínica CAFAM Santa Barbara|Centro de Atención En Salud Cafam Clínica Santa Bárbara|2|neurocirugía, cx gastrointestinal, cx vascular, cx angiológica, cx general, cx ginecológica, cx ortopédica, cx urológica, cx mano, cx pediátrica, cx otorrinolaringología|1100105597|4.704093560003992|-74.04490194640884|11|Bogotá D.C.|11001|Bogotá D.C.|1100101|Usaquén|3|88|9|0
193|860013570-3|860013570|Clínica Cafam Calle 51|Centro de Atención En Salud Cafam Clínica Calle 51|2|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx estética, cx urológica, cx cabeza, cx cuello|1100105597|4.638794194168213|-74.06811025185188|11|Bogotá D.C.|11001|Bogotá D.C.|1100113|Teusaquillo|3|88|9|0
194|860013570-4|860013570|Cas Cafam Kennedy|Centro de Atención En Salud Cafam Kennedy|2|cx general, cx ginecológica, cx oftalmológica, cx otorrinolaringología, cx plástica, cx estética, cx urológica|1100105597|4.623887607387683|-74.15362927793012|11|Bogotá D.C.|11001|Bogotá D.C.|1100108|Kennedy|3|88|9|0
